"DateEx","Location","Program","Observers","SongbirdNets","NonSongbirdNets","JTrap","OtherTrap","Heliogoland","VisibleMigration","CoverageCode"
5/13/2021 0:00:00,"MBO","SMMP2021",12.2,80.00,,,,0,,5
5/14/2021 0:00:00,"MBO","HUM2021_Spring",,,,,,0,,
5/14/2021 0:00:00,"MBO","SMMP2021",8,80.00,,,,0,,4.5
5/15/2021 0:00:00,"MBO","SMMP2021",11.5,80.00,,,,0,,5
5/16/2021 0:00:00,"MBO","SMMP2021",8.8,80.00,,,,0,,4.5
5/17/2021 0:00:00,"MBO","HUM2021_Spring",,,,,,0,,
5/17/2021 0:00:00,"MBO","SMMP2021",11,80.00,,,,0,,5
5/18/2021 0:00:00,"MBO","SMMP2021",10.5,80.00,,,,0,,5
5/19/2021 0:00:00,"MBO","HUM2021_Spring",,,,,,0,,
5/19/2021 0:00:00,"MBO","SMMP2021",11.8,80.00,,,,0,,5
5/20/2021 0:00:00,"MBO","HUM2021_Spring",,,,,,0,,
5/20/2021 0:00:00,"MBO","SMMP2021",12.5,80.00,,,,0,,5
5/21/2021 0:00:00,"MBO","SMMP2021",9.2,80.00,,,,0,,5
5/22/2021 0:00:00,"MBO","HUM2021_Spring",,,,,,0,,
5/22/2021 0:00:00,"MBO","SMMP2021",12.8,80.00,,,,0,,5
5/23/2021 0:00:00,"MBO","SMMP2021",9.5,80.00,,,,0,,5
5/24/2021 0:00:00,"MBO","HUM2021_Spring",,,,,,0,,
5/24/2021 0:00:00,"MBO","SMMP2021",14.8,80.00,,,,0,,5
5/25/2021 0:00:00,"MBO","SMMP2021",12.2,80.00,,,,0,,5
5/26/2021 0:00:00,"MBO","SMMP2021",13.5,80.00,,,,0,,5
5/27/2021 0:00:00,"MBO","SMMP2021",11.8,79.50,,,,0,,5
5/28/2021 0:00:00,"MBO","HUM2021_Spring",,,,,,0,,
5/28/2021 0:00:00,"MBO","SMMP2021",8.5,80.00,,,,0,,4.5
5/29/2021 0:00:00,"MBO","SMMP2021",22.5,68.00,,,,0,,4.5
5/30/2021 0:00:00,"MBO","SMMP2021",16.5,80.00,,,,0,,5
5/31/2021 0:00:00,"MBO","SMMP2021",13.5,70.00,,,,0,,4.5
6/1/2021 0:00:00,"MBO","SMMP2021",11.2,70.00,,,,0,,4.5
6/2/2021 0:00:00,"MBO","SMMP2021",,,,,,0,,1
6/3/2021 0:00:00,"MBO","SMMP2021",,,,,,0,,1
6/3/2021 0:00:00,"SBL","SEAT2021",,,,,,0,,
6/4/2021 0:00:00,"MBO","SMMP2021",,,,,,0,,1
6/4/2021 0:00:00,"SBL","SEAT2021",,,,,,0,,
6/5/2021 0:00:00,"MBO","SMMP2021",,,,,,0,,1
6/5/2021 0:00:00,"SBL","SEAT2021",,,,,,0,,
6/6/2021 0:00:00,"BIGR","MAPS2021",,54.00,,,,0,,
6/6/2021 0:00:00,"SBL","SEAT2021",,,,,,0,,
6/7/2021 0:00:00,"SBL","SEAT2021",,,,,,0,,
6/8/2021 0:00:00,"SBL","SEAT2021",,,,,,0,,
6/9/2021 0:00:00,"MBO","MAPS2021",,54.00,,,,0,,
6/13/2021 0:00:00,"TECH","NEST2021",,,,,,0,,
6/16/2021 0:00:00,"BIGR","MAPS2021",,54.00,,,,0,,
6/16/2021 0:00:00,"ISB","Nest2021",,,,,,0,,
6/17/2021 0:00:00,"BDLR","PHDPROJECTS",,,,,,0,,
6/17/2021 0:00:00,"CIBE","NEST2021",,,,,,0,,
6/17/2021 0:00:00,"MBO","NEST2021",,,,,,0,,
6/18/2021 0:00:00,"AK08","AMKE2021",,,,,,0,,
6/18/2021 0:00:00,"AK25","AMKE2021",,,,,,0,,
6/18/2021 0:00:00,"MRC","NEST2021",,,,,,0,,
6/19/2021 0:00:00,"MBO","MAPS2021",,54.00,,,,0,,
6/20/2021 0:00:00,"AK47","AMKE2021",,,,,,0,,
6/20/2021 0:00:00,"TECH","NEST2021",,,,,,0,,
6/21/2021 0:00:00,"PCC","NEST2021",,,,,,0,,
6/22/2021 0:00:00,"ISB","Nest2021",,,,,,0,,
6/22/2021 0:00:00,"MAC","NEST2021",,,,,,0,,
6/22/2021 0:00:00,"MBO","NEST2021",,,,,,0,,
6/22/2021 0:00:00,"PCC","NEST2021",,,,,,0,,
6/23/2021 0:00:00,"BIGR","MAPS2021",,54.00,,,,0,,
6/24/2021 0:00:00,"BH","Nest2021",,,,,,0,,
6/24/2021 0:00:00,"ISB","Nest2021",,,,,,0,,
6/24/2021 0:00:00,"MAC","NEST2021",,,,,,0,,
6/24/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
6/25/2021 0:00:00,"AK01","AMKE2021",,,,,,0,,
6/25/2021 0:00:00,"AK04","AMKE2021",,,,,,0,,
6/25/2021 0:00:00,"AK37","AMKE2021",,,,,,0,,
6/25/2021 0:00:00,"AK75","AMKE2021",,,,,,0,,
6/25/2021 0:00:00,"AK76","AMKE2021",,,,,,0,,
6/25/2021 0:00:00,"PCC","NEST2021",,,,,,0,,
6/28/2021 0:00:00,"BH","Nest2021",,,,,,0,,
6/28/2021 0:00:00,"ISB","Nest2021",,,,,,0,,
6/28/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
6/28/2021 0:00:00,"TECH","NEST2021",,,,,,0,,
6/29/2021 0:00:00,"MAC","NEST2021",,,,,,0,,
6/29/2021 0:00:00,"MBO","MAPS2021",,54.00,,,,0,,
6/29/2021 0:00:00,"MBO","NEST2021",,,,,,0,,
6/29/2021 0:00:00,"PCC","Nest2021",,,,,,0,,
7/1/2021 0:00:00,"BH","Nest2021",,,,,,0,,
7/1/2021 0:00:00,"ISB","Nest2021",,,,,,0,,
7/1/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
7/2/2021 0:00:00,"UDEM","PEFA",,,,,,0,,
7/3/2021 0:00:00,"TECH","NEST2021",,,,,,0,,
7/4/2021 0:00:00,"BIGR","MAPS2021",,54.00,,,,0,,
7/5/2021 0:00:00,"AK03","AMKE2021",,,,,,0,,
7/5/2021 0:00:00,"AK20","AMKE2021",,,,,,0,,
7/5/2021 0:00:00,"AK23","AMKE2021",,,,,,0,,
7/5/2021 0:00:00,"AK60","AMKE2021",,,,,,0,,
7/5/2021 0:00:00,"AK61","AMKE2021",,,,,,0,,
7/5/2021 0:00:00,"AK63","AMKE2021",,,,,,0,,
7/5/2021 0:00:00,"BH","Nest2021",,,,,,0,,
7/5/2021 0:00:00,"ISB","Nest2021",,,,,,0,,
7/5/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
7/7/2021 0:00:00,"MBO","MAPS2021",,54.00,,,,0,,
7/7/2021 0:00:00,"PCC","Nest2021",,,,,,0,,
7/9/2021 0:00:00,"BH","Nest2021",,,,,,0,,
7/9/2021 0:00:00,"ISB","Nest2021",,,,,,0,,
7/9/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
7/9/2021 0:00:00,"TECH","NEST2021",,,,,,0,,
7/11/2021 0:00:00,"MRC","NEST2021",,,,,,0,,
7/12/2021 0:00:00,"AK42","AMKE2021",,,,,,0,,
7/12/2021 0:00:00,"BIGR","MAPS2021",,54.00,,,,0,,
7/13/2021 0:00:00,"BH","Nest2021",,,,,,0,,
7/13/2021 0:00:00,"ISB","Nest2021",,,,,,0,,
7/13/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
7/15/2021 0:00:00,"BH","Nest2021",,,,,,0,,
7/15/2021 0:00:00,"MBO","MAPS2021",,54.00,,,,0,,
7/15/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
7/16/2021 0:00:00,"PCC","Nest2021",,,,,,0,,
7/19/2021 0:00:00,"BH","Nest2021",,,,,,0,,
7/19/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
7/22/2021 0:00:00,"BIGR","MAPS2021",,54.00,,,,0,,
7/24/2021 0:00:00,"MBO","MAPS2021",,54.00,,,,0,,
7/27/2021 0:00:00,"BH","Nest2021",,,,,,0,,
7/27/2021 0:00:00,"SGDC","Nest2021",,,,,,0,,
7/31/2021 0:00:00,"BIGR","MAPS2021",,54.00,,,,0,,
7/31/2021 0:00:00,"MBO","MAPS2021",,54.00,,,,0,,
8/1/2021 0:00:00,"MBO","FMMP2021",6,80.00,,,,0,,4.5
8/1/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/2/2021 0:00:00,"MBO","FMMP2021",9.8,80.00,,,,0,,5
8/2/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/3/2021 0:00:00,"MBO","FMMP2021",14,80.00,,,,0,,5
8/3/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/4/2021 0:00:00,"MBO","FMMP2021",6.5,80.00,,,,0,,4.5
8/5/2021 0:00:00,"MBO","FMMP2021",11.5,80.00,,,,0,,5
8/6/2021 0:00:00,"AK65","AMKE2021",,,,,,0,,
8/6/2021 0:00:00,"MBO","FMMP2021",9.5,80.00,,,,0,,5
8/6/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/7/2021 0:00:00,"MBO","FMMP2021",7,80.00,,,,0,,4.5
8/8/2021 0:00:00,"MBO","FMMP2021",7.5,80.00,,,,0,,4.5
8/8/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/9/2021 0:00:00,"MBO","FMMP2021",5.2,80.00,,,,0,,4
8/9/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/10/2021 0:00:00,"MBO","FMMP2021",11.8,80.00,,,,0,,5
8/11/2021 0:00:00,"MBO","FMMP2021",4.5,68.00,,,,0,,3.5
8/11/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/11/2021 0:00:00,"MRC","NEST2021",,,,,,0,,
8/12/2021 0:00:00,"MBO","FMMP2021",10.2,80.00,,,,0,,5
8/12/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/13/2021 0:00:00,"MBO","FMMP2021",9,80.00,,,,0,,4
8/13/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/14/2021 0:00:00,"MBO","FMMP2021",3,68.00,,,,0,,3.5
8/14/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/15/2021 0:00:00,"MBO","FMMP2021",3,80.00,,,,0,,4
8/16/2021 0:00:00,"MBO","FMMP2021",10,80.00,,,,0,,5
8/16/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/17/2021 0:00:00,"MBO","FMMP2021",12.5,80.00,,,,0,,5
8/17/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/18/2021 0:00:00,"MBO","FMMP2021",3.5,80.00,,,,0,,4
8/18/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/19/2021 0:00:00,"MBO","FMMP2021",11.5,80.00,,,,0,,5
8/20/2021 0:00:00,"MBO","FMMP2021",11.5,80.00,,,,0,,5
8/20/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/21/2021 0:00:00,"MBO","FMMP2021",5.8,80.00,,,,0,,3
8/21/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/22/2021 0:00:00,"MBO","FMMP2021",3.8,80.00,,,,0,,4
8/23/2021 0:00:00,"MBO","FMMP2021",7.2,80.00,,,,0,,4.5
8/23/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/24/2021 0:00:00,"MBO","FMMP2021",4.5,80.00,,,,0,,4
8/24/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/25/2021 0:00:00,"MBO","FMMP2021",10.5,80.00,,,,0,,5
8/25/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/26/2021 0:00:00,"MBO","FMMP2021",8,80.00,,,,0,,4.5
8/26/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
8/27/2021 0:00:00,"MBO","FMMP2021",8.5,80.00,,,,0,,4.5
8/27/2021 0:00:00,"MBO","HUM2021_FALL",,,,,,0,,
8/28/2021 0:00:00,"MBO","FMMP2021",8,64.00,,,,0,,4
8/29/2021 0:00:00,"MBO","FMMP2021",4.5,80.00,,,,0,,3
8/30/2021 0:00:00,"MBO","FMMP2021",4.2,52.00,,,,0,,3.5
8/30/2021 0:00:00,"MBO","HUM2021_FALL",,,,,,0,,
8/31/2021 0:00:00,"MBO","FMMP2021",5,80.00,,,,0,,4
8/31/2021 0:00:00,"MBO","HUM2021_FALL",,,,,,0,,
9/1/2021 0:00:00,"MBO","FMMP2021",8.2,80.00,,,,0,,4.5
9/2/2021 0:00:00,"MBO","FMMP2021",13.2,80.00,,,,0,,5
9/2/2021 0:00:00,"MBO","HUM2021_FALL",,,,,,0,,
9/3/2021 0:00:00,"MBO","FMMP2021",8.5,80.00,,,,0,,4.5
9/3/2021 0:00:00,"MBO","HUM2021_FALL",,,,,,0,,
9/4/2021 0:00:00,"MBO","FMMP2021",9.5,80.00,,,,0,,5
9/4/2021 0:00:00,"MBO","HUM2021_FALL",,,,,,0,,
9/5/2021 0:00:00,"MBO","FMMP2021",7.8,60.00,,,,0,,4
9/6/2021 0:00:00,"MBO","FMMP2021",2.5,68.00,,,,0,,3
9/7/2021 0:00:00,"MBO","FMMP2021",7.2,80.00,,,,0,,4.5
9/7/2021 0:00:00,"MBO","HUM2021_Fall",,,,,,0,,
9/8/2021 0:00:00,"MBO","FMMP2021",2,48.00,,,,0,,2.5
9/9/2021 0:00:00,"MBO","FMMP2021",7,80.00,,,,0,,4.5
9/10/2021 0:00:00,"MBO","FMMP2021",6,80.00,,,,0,,4.5
9/11/2021 0:00:00,"MBO","FMMP2021",10.2,80.00,,,,0,,5
9/12/2021 0:00:00,"MBO","FMMP2021",8.5,80.00,,,,0,,4.5
9/13/2021 0:00:00,"MBO","FMMP2021",8.2,80.00,,,,0,,4.5
9/14/2021 0:00:00,"MBO","FMMP2021",5.5,80.00,,,,0,,4
9/15/2021 0:00:00,"MBO","FMMP2021",,,,,,0,,1
9/16/2021 0:00:00,"MBO","FMMP2021",11.2,80.00,,,,0,,5
9/17/2021 0:00:00,"MBO","FMMP2021",6.5,80.00,,,,0,,4.5
9/18/2021 0:00:00,"MBO","FMMP2021",7.5,80.00,,,,0,,4.5
9/19/2021 0:00:00,"MBO","FMMP2021",13.2,80.00,,,,0,,5
9/20/2021 0:00:00,"MBO","FMMP2021",4.8,80.00,,,,0,,4
9/21/2021 0:00:00,"MBO","FMMP2021",11.2,80.00,,,,0,,5
9/22/2021 0:00:00,"MBO","FMMP2021",11.2,64.00,,,,0,,4.5
9/23/2021 0:00:00,"MBO","FMMP2021",7.5,80.00,,,,0,,4.5
9/24/2021 0:00:00,"MBO","FMMP2021",,,,,,0,,1
9/25/2021 0:00:00,"MBO","FMMP2021",12.2,80.00,,,,0,,5
9/26/2021 0:00:00,"MBO","FMMP2021",8.5,80.00,,,,0,,4.5
9/27/2021 0:00:00,"MBO","FMMP2021",4.2,80.00,,,,0,,4
9/28/2021 0:00:00,"MBO","FMMP2021",8.5,80.00,,,,0,,4.5
9/28/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
9/29/2021 0:00:00,"MBO","FMMP2021",11.8,80.00,,,,0,,5
9/29/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
9/30/2021 0:00:00,"MBO","FMMP2021",6,80.00,,,,0,,4.5
9/30/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/1/2021 0:00:00,"MBO","FMMP2021",11.8,80.00,,,,0,,5
10/1/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/2/2021 0:00:00,"MBO","FMMP2021",,,,,,0,,1
10/3/2021 0:00:00,"MBO","FMMP2021",7.5,24.00,,,,0,,3
10/3/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/4/2021 0:00:00,"MBO","FMMP2021",11,80.00,,,,0,,5
10/4/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/5/2021 0:00:00,"MBO","FMMP2021",8.5,80.00,,,,0,,4.5
10/5/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/6/2021 0:00:00,"MBO","FMMP2021",6,72.00,,,,0,,4
10/6/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/7/2021 0:00:00,"MBO","FMMP2021",13.8,80.00,,,,0,,5
10/7/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/8/2021 0:00:00,"MBO","FMMP2021",7.8,80.00,,,,0,,4.5
10/8/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/9/2021 0:00:00,"MBO","FMMP2021",4.2,80.00,,,,0,,4
10/9/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/10/2021 0:00:00,"MBO","FMMP2021",6.8,80.00,,,,0,,4.5
10/10/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/11/2021 0:00:00,"MBO","FMMP2021",8.2,80.00,,,,0,,4.5
10/11/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/12/2021 0:00:00,"MBO","FMMP2021",10.5,80.00,,,,0,,5
10/12/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/13/2021 0:00:00,"MBO","FMMP2021",8,80.00,,,,0,,4.5
10/13/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/14/2021 0:00:00,"MBO","FMMP2021",11.2,80.00,,,,0,,5
10/14/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/15/2021 0:00:00,"MBO","FMMP2021",7.5,72.00,,,,0,,4
10/15/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/16/2021 0:00:00,"MBO","FMMP2021",3,56.00,,,,0,,3.5
10/17/2021 0:00:00,"MBO","FMMP2021",5.5,80.00,,,,0,,4
10/17/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/18/2021 0:00:00,"MBO","FMMP2021",5.2,60.00,,,,0,,3.5
10/18/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/19/2021 0:00:00,"MBO","FMMP2021",9.8,80.00,,,,0,,5
10/19/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/20/2021 0:00:00,"MBO","FMMP2021",5.5,80.00,,,,0,,4
10/20/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/21/2021 0:00:00,"MBO","FMMP2021",9.8,32.00,,,,0,,4
10/22/2021 0:00:00,"MBO","FMMP2021",7.8,64.00,,,,0,,4
10/22/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/23/2021 0:00:00,"MBO","FMMP2021",8.2,80.00,,,,0,,4.5
10/23/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/24/2021 0:00:00,"MBO","FMMP2021",10,80.00,,,,0,,5
10/24/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/25/2021 0:00:00,"MBO","FMMP2021",3.2,20.00,,,,0,,2.5
10/26/2021 0:00:00,"MBO","FMMP2021",,,,,,0,,1
10/27/2021 0:00:00,"MBO","FMMP2021",10.2,80.00,,,,0,,5
10/27/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/28/2021 0:00:00,"MBO","FMMP2021",7,80.00,,,,0,,4.5
10/28/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/29/2021 0:00:00,"MBO","FMMP2021",6.5,80.00,,,,0,,4.5
10/29/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
10/30/2021 0:00:00,"MBO","FMMP2021",10,42.00,,,,0,,4
10/31/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
11/1/2021 0:00:00,"MBO","FMMP2021",4.5,59.00,,,,0,,3.5
11/1/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
11/2/2021 0:00:00,"MBO","FMMP2021",13,80.00,,,,0,,5
11/2/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
11/3/2021 0:00:00,"MBO","FMMP2021",11,80.00,,,,0,,5
11/3/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
11/4/2021 0:00:00,"MBO","FMMP2021",12.2,80.00,,,,0,,5
11/4/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
11/5/2021 0:00:00,"MBO","FMMP2021",9.5,80.00,,,,0,,5
11/5/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
11/6/2021 0:00:00,"MBO","FMMP2021",15.5,80.00,,,,0,,5
11/6/2021 0:00:00,"MBO","OWLS2021",,,,,,0,,
11/8/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
11/9/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
11/15/2021 0:00:00,"OTAI","OTAI",,,,,,0,,
11/17/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
11/20/2021 0:00:00,"MBO","WINTER2021-2022",5,12.00,,,,0,,
11/24/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
11/25/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
11/28/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/1/2021 0:00:00,"OTAI","OTAI",,,,,,0,,
12/2/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/4/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/5/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/7/2021 0:00:00,"OTAI","OTAI",,,,,,0,,
12/9/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/9/2021 0:00:00,"OTAI","OTAI",,,,,,0,,
12/10/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/12/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/15/2021 0:00:00,"OTAI","OTAI",,,,,,0,,
12/16/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/17/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/18/2021 0:00:00,"OTAI","OTAI",,,,,,0,,
12/19/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/22/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/22/2021 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
12/23/2021 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
12/24/2021 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
12/26/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/27/2021 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
12/28/2021 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
12/29/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/29/2021 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
12/30/2021 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
12/31/2021 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/2/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/3/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/3/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/4/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/4/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/5/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/6/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/6/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/6/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/7/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/7/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/7/2022 0:00:00,"OTAI","OTAI",,,,,,0,,
1/8/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/8/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/9/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/9/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/12/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/12/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/13/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/13/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/14/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/15/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/16/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/18/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/18/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/19/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/20/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/20/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/20/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/20/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/21/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/21/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/22/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/22/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/23/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/23/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/23/2022 0:00:00,"SHER","SNBU2021-22",,,,,,0,,
1/23/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/24/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/24/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
1/25/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/25/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/26/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/27/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/27/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/28/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/28/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/28/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/29/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/29/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/30/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
1/30/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/30/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
1/30/2022 0:00:00,"SHER","SNBU2021-22",,,,,,0,,
1/31/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
1/31/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
2/2/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
2/3/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
2/3/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
2/4/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
2/4/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
2/4/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
2/5/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
2/5/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
2/5/2022 0:00:00,"STRO","SNBU2021-22",,,,,,0,,
2/6/2022 0:00:00,"MBO","WINTER2021-2022",,,,,,0,,
2/6/2022 0:00:00,"MIR","SNBU2021-22",,,,,,0,,
2/6/2022 0:00:00,"MTCH","SNBU2021-22",,,,,,0,,
